09-22-23_03-05-53-914 - Logging Started
03-08-41-307 - (CPU-T) --- <Steps>32 <S-Sim>0.55 <C-Sim>0.55 <AI>0.0595/0.0286/174.4257 <Acq>0.0004/0.0002/127.0897 <SH>0.0003/0.0002/0.0008 <CH>0.0004/0.0002/0.0008 <PS>0.0077/0.0054/3.2958 <PI>0.0013/0.0007/0.6050 <PD>0.0007/0.0004/9.6788 <PA>0.0003/0.0002/0.6710 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0005/0.0002/2.0174> <DB>26.8559/26.8559/26.8559>
03-10-37-071 - (CPU-T) --- <Steps>50 <S-Sim>0.85 <C-Sim>0.85 <AI>0.0390/0.0209/0.6032 <Acq>0.0019/0.0011/0.1753 <SH>0.0002/0.0001/0.0128 <CH>0.0003/0.0002/0.0188 <PS>0.0052/0.0045/0.0741 <PI>0.0008/0.0007/0.0191 <PD>0.0004/0.0003/0.0182 <PA>0.0002/0.0001/0.0657 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0229 <NET1>0.0003/0.0002/0.0008> <DB>0.1386/0.1349/0.1423>
03-10-40-072 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0432/0.0211/0.4835 <Acq>0.0018/0.0011/0.1650 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0002/0.0146 <PS>0.0051/0.0045/0.0814 <PI>0.0008/0.0007/0.0030 <PD>0.0004/0.0003/0.0009 <PA>0.0002/0.0002/0.0073 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0003/0.0002/0.0005> <DB>0.1341/0.1323/0.1358>
03-10-43-232 - (CPU-T) --- <Steps>59 <S-Sim>0.99 <C-Sim>0.99 <AI>0.0415/0.0217/0.7090 <Acq>0.0019/0.0012/0.1564 <SH>0.0002/0.0001/0.0122 <CH>0.0003/0.0002/0.0650 <PS>0.0056/0.0046/0.0879 <PI>0.0008/0.0007/0.0232 <PD>0.0004/0.0003/0.0014 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0003/0.0002/0.0010> <DB>0.1792/0.1432/0.2152>
03-10-46-232 - (CPU-T) --- <Steps>58 <S-Sim>0.98 <C-Sim>0.98 <AI>0.0514/0.0217/0.8851 <Acq>0.0021/0.0011/1.7039 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0002/0.0458 <PS>0.0055/0.0047/0.0983 <PI>0.0008/0.0007/0.0167 <PD>0.0004/0.0003/0.0012 <PA>0.0002/0.0001/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0003/0.0002/0.0656> <DB>0.1425/0.1376/0.1473>
03-10-49-232 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0454/0.0218/0.3146 <Acq>0.0019/0.0012/0.1853 <SH>0.0002/0.0001/0.0005 <CH>0.0003/0.0002/0.0151 <PS>0.0054/0.0046/0.1035 <PI>0.0008/0.0007/0.0137 <PD>0.0004/0.0003/0.0066 <PA>0.0002/0.0001/0.0063 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0003/0.0002/0.0104> <DB>0.1413/0.1413/0.1413>
03-10-52-391 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0361/0.0223/0.7073 <Acq>0.0019/0.0012/2.0480 <SH>0.0002/0.0001/0.0065 <CH>0.0003/0.0002/0.0151 <PS>0.0054/0.0047/0.0917 <PI>0.0008/0.0007/0.0075 <PD>0.0004/0.0003/0.0195 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0003/0.0002/0.0008> <DB>0.1388/0.1366/0.1409>
03-10-55-390 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0495/0.0211/0.7433 <Acq>0.0021/0.0011/0.1568 <SH>0.0002/0.0001/0.0594 <CH>0.0003/0.0002/0.0154 <PS>0.0059/0.0045/0.1013 <PI>0.0008/0.0007/0.0042 <PD>0.0005/0.0003/0.0162 <PA>0.0002/0.0001/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0384 <NET1>0.0003/0.0002/0.0007> <DB>0.1373/0.1372/0.1374>
03-10-58-549 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0328/0.0201/0.8252 <Acq>0.0018/0.0011/3.8385 <SH>0.0002/0.0001/0.0122 <CH>0.0003/0.0002/0.0444 <PS>0.0052/0.0045/0.0341 <PI>0.0008/0.0007/0.0437 <PD>0.0004/0.0002/0.0012 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0084 <NET1>0.0003/0.0002/0.0010> <DB>0.1303/0.1281/0.1325>
03-11-01-551 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0379/0.0214/0.6020 <Acq>0.0018/0.0011/0.2509 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0002/0.0648 <PS>0.0052/0.0046/0.0875 <PI>0.0008/0.0007/0.0029 <PD>0.0004/0.0003/0.0012 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0003/0.0001/0.0007> <DB>0.1332/0.1332/0.1332>
03-11-05-175 - (CPU-T) --- <Steps>55 <S-Sim>0.93 <C-Sim>0.93 <AI>0.0432/0.0208/0.7265 <Acq>0.0019/0.0011/3.6050 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0002/0.0443 <PS>0.0051/0.0045/0.0945 <PI>0.0008/0.0007/0.0211 <PD>0.0004/0.0003/0.0053 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0003/0.0002/0.0008> <DB>0.1315/0.1307/0.1323>
03-11-08-175 - (CPU-T) --- <Steps>56 <S-Sim>0.95 <C-Sim>0.95 <AI>0.0478/0.0211/0.6435 <Acq>0.0020/0.0011/6.0292 <SH>0.0002/0.0001/0.0123 <CH>0.0003/0.0002/0.0144 <PS>0.0052/0.0045/0.0825 <PI>0.0008/0.0007/0.0209 <PD>0.0004/0.0003/0.0009 <PA>0.0002/0.0001/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0003/0.0002/0.0125> <DB>0.1346/0.1335/0.1356>
03-11-11-339 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0328/0.0197/0.5826 <Acq>0.0018/0.0010/0.1979 <SH>0.0002/0.0001/0.0177 <CH>0.0003/0.0002/0.0007 <PS>0.0052/0.0045/0.0573 <PI>0.0008/0.0007/0.0222 <PD>0.0004/0.0003/0.0013 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0003/0.0002/0.0006> <DB>0.1403/0.1326/0.1479>
